geo_name,geo_id,pop,adult_obesity,income_below_poverty,high_school_graduation,unemployment,violent_crime,age,median_property_value,owner_occupied_housing_units,population_living_in_a_rural_area,grads_total
Lamar County,05000US48277,49626,0.327,9691,0.926,0.048,373.39,40.6,86300,0.645175,0.471,1044
Dale County,05000US01045,49607,0.365,9897,0.904,0.064,362.6,36.9,103800,0.607268,0.509,987
Dearborn County,05000US18029,49552,0.325,4537,0.93,0.051,53.71,42.3,159800,0.789742,0.531,None
Gibson County,05000US47053,49511,0.323,9039,0.928,0.076,557.81,40.3,93000,0.710863,0.477,35
Crittenden County,05000US05035,49511,0.388,11991,0.859,0.064,1357.36,34.7,102800,0.571205,0.209,379
Oktibbeha County,05000US28105,49424,0.342,14343,0.755,0.063,158.08,25.2,148900,0.520895,0.364,4222
Chenango County,05000US36017,49286,0.303,7468,0.839,0.056,124.77,44.1,93400,0.75455,0.834,21
Bristol County,05000US44001,49228,0.229,3246,0.908,0.051,69.59,44.1,330000,0.703353,0.011,1267
Henry County,05000US18065,48953,0.367,7349,0.922,0.053,32.18,42.5,94000,0.725929,0.429,None
Culpeper County,05000US51047,48952,0.318,4330,0.88,0.043,148.61,38.9,255000,0.716872,0.619,29
Shelby County,05000US39149,48949,0.318,4600,0.903,0.043,123.86,39.5,134400,0.708216,0.511,None
Val Verde County,05000US48465,48862,0.3,9811,0.927,0.061,145.73,31.6,93900,0.636643,0.102,None
Bedford County,05000US42009,48852,0.337,6846,0.92,0.059,170.8,45.4,125000,0.798299,0.838,None
Washington County,05000US28151,48824,0.389,16831,0.62,0.105,296.15,36.4,73000,0.55648,0.175,15
Jackson County,05000US12063,48721,0.347,9325,0.7,0.058,408.41,41.3,92200,0.708612,0.754,597
Boyd County,05000US21019,48716,0.385,8795,0.917,0.07,147.91,41.8,100700,0.696121,0.253,1619
Cortland County,05000US36023,48713,0.268,6209,0.829,0.059,115.89,36.2,111400,0.650964,0.443,1976
Queen Anne's County,05000US24035,48712,0.289,3139,0.95,0.046,218.39,43.8,343900,0.808715,0.545,336
None,None,48658,None,23218,None,None,None,36.7,99000,0.759153,None,248
Franklin County,05000US50011,48625,0.275,4147,0.885,0.037,162.2,39.7,206500,0.72932,0.717,None
Carter County,05000US40019,48530,0.323,7395,0.794,0.044,916.89,38.2,102200,0.693376,0.561,211
Campbell County,05000US56005,48473,0.343,3898,0.78,0.038,152.45,32.8,214000,0.698129,0.291,None
Buffalo County,05000US31019,48402,0.301,6252,0.89,0.024,156.16,32.6,155900,0.636938,0.323,1397
Cherokee County,05000US40021,48267,0.355,10380,0.845,0.05,225.33,34.9,108700,0.668498,0.6,1918
Navarro County,05000US48349,48177,0.284,9418,0.935,0.043,357.55,38.1,83800,0.676374,0.527,1390
Warren County,05000US19181,48170,0.311,3402,0.953,0.033,302.52,38.2,165200,0.767649,0.42,475
Greene County,05000US36039,48069,0.279,5826,0.86,0.057,223.31,45.4,175900,0.752993,0.731,None
Clinton County,05000US19045,47972,0.334,6405,0.893,0.049,430.74,42.2,110900,0.739923,0.322,16204
Newaygo County,05000US26123,47957,0.34,8596,0.857,0.052,294.44,42.7,101200,0.831521,0.838,None
Osage County,05000US40113,47923,0.345,6948,None,0.051,259.39,42,105100,0.778132,0.595,None
Medina County,05000US48325,47920,0.322,6340,0.952,0.044,143.31,38.6,126000,0.808726,0.616,None
Warren County,05000US28149,47834,0.327,11252,0.64,0.068,344.33,38,109500,0.631089,0.409,None
Iron County,05000US49021,47751,0.233,10107,0.884,0.044,289.47,28.5,172100,0.645299,0.226,2034
Atascosa County,05000US48013,47710,0.279,7208,0.941,0.048,176.65,35.4,93000,0.738447,0.607,None
Allegany County,05000US36003,47700,0.296,7284,0.862,0.058,173.17,38.5,72100,0.739463,0.787,2059
Noble County,05000US18113,47587,0.318,5320,0.866,0.042,73.17,38.4,111200,0.74524,0.68,None
Beaufort County,05000US37013,47513,0.33,8215,0.84,0.066,328.74,45.2,122100,0.694285,0.656,377
Whitman County,05000US53075,47494,0.229,12246,0.868,0.047,147.59,24.2,188100,0.445854,0.275,7208
Lincoln Parish,05000US22061,47480,0.373,13916,0.9,0.073,352.63,27.4,141300,0.540831,0.407,2685
Douglas County,05000US32005,47426,0.214,5148,0.91,0.068,138.46,50.1,282500,0.69169,0.316,None
Carroll County,05000US33003,47416,0.252,4716,0.949,0.036,209.16,50.9,227300,0.795025,0.902,None
Waller County,05000US48473,47049,0.336,7986,0.942,0.048,273.01,28.8,153800,0.683994,0.616,1603
None,None,46990,None,15141,None,None,None,37.7,156700,0.845279,None,3136
Fremont County,05000US08043,46835,0.228,6012,0.743,0.062,237.87,44.3,159000,0.725914,0.264,None
Marshall County,05000US18099,46833,0.308,5351,0.888,0.041,114.41,39.8,124600,0.758439,0.633,70
Lincoln County,05000US41041,46685,0.285,8576,0.73,0.068,326.86,50.7,216300,0.630958,0.376,112
Mifflin County,05000US42087,46585,0.32,6676,0.89,0.056,153.94,43.5,99700,0.701685,0.505,56
Polk County,05000US48373,46583,0.294,7706,0.945,0.061,282.95,43.4,84600,0.764193,0.776,None
Santa Cruz County,05000US04023,46547,0.23,10083,0.883,0.115,110.79,36.4,135200,0.662119,0.269,None
Macoupin County,05000US17117,46482,0.31,5875,0.88,0.063,170.95,43,95500,0.774341,0.585,117
Delaware County,05000US36025,46480,0.279,6987,0.829,0.06,141.95,46.5,135200,0.732689,0.784,942
Stokes County,05000US37169,46453,0.338,7052,0.9,0.054,307.92,45.1,120900,0.7716,0.757,None
Goodhue County,05000US27049,46450,0.322,4980,0.86,0.035,120.29,43.3,185800,0.756338,0.47,None
Wilson County,05000US48493,46444,0.314,4795,0.96,0.038,122.24,40.4,162300,0.83469,0.859,None
Washington Parish,05000US22117,46367,0.374,11756,0.817,0.076,539.68,39.4,82100,0.709727,0.667,2166
Henderson County,05000US21101,46362,0.326,8696,0.91,0.05,192.72,40.2,113500,0.610553,0.382,579
Hopkins County,05000US21107,46359,0.35,7280,0.875,0.057,124.32,41,92500,0.717082,0.471,1283
Bedford County,05000US47003,46331,0.321,7423,0.93,0.066,361.23,36.9,121700,0.672316,0.556,288
Stephenson County,05000US17177,46283,0.329,7203,0.86,0.067,107.15,44.6,98700,0.695805,0.401,505
Gadsden County,05000US12039,46153,0.365,11042,0.65,0.07,461.57,40.3,105100,0.711401,0.654,None
Chesterfield County,05000US45025,46083,0.348,11158,0.88,0.061,427.49,41.5,79100,0.712085,0.738,294
None,None,46071,None,19824,None,None,None,40.4,120800,0.668711,None,602
Hancock County,05000US28045,46028,0.319,8490,0.793,0.066,93.57,41.8,129900,0.727825,0.426,None
Hillsdale County,05000US26059,46024,0.32,8261,0.795,0.051,191.76,41.9,99400,0.771308,0.691,406
Auglaize County,05000US39011,45871,0.347,3973,0.938,0.037,55.3,41.2,138700,0.7524,0.391,None
Huntingdon County,05000US42061,45844,0.294,5572,0.894,0.068,175.86,42.7,120600,0.753991,0.687,440
Baldwin County,05000US13009,45808,0.368,12503,0.8,0.078,563.73,34.3,103700,0.538476,0.351,3212
Richmond County,05000US37153,45710,0.379,11443,0.81,0.079,446.27,40,80500,0.642811,0.455,425
Lawrence County,05000US18093,45696,0.382,5771,0.871,0.065,300.01,42.4,103400,0.7751,0.584,None
Perry County,05000US42099,45647,0.33,3921,0.906,0.043,207.82,42.5,161800,0.798356,0.885,None
Beltrami County,05000US27007,45644,0.309,8247,0.673,0.048,220.58,33.4,148600,0.688927,0.671,1509
Barron County,05000US55005,45548,0.316,5467,0.873,0.051,66.73,44.1,140900,0.73124,0.659,None
Charlottesville city,05000US51540,45538,0.259,11153,0.867,0.037,454.23,30.3,280100,0.421524,0,7656
Monroe County,05000US47123,45482,0.355,8575,0.95,0.064,406.15,43.1,113600,0.757842,0.761,59
Kay County,05000US40071,45398,0.297,7919,0.801,0.055,430.47,38.6,80700,0.682219,0.245,1039
Monroe County,05000US55081,45365,0.33,6192,0.927,0.045,126.45,39.2,139100,0.683602,0.577,None
Itasca County,05000US27061,45356,0.322,5886,0.881,0.065,203.61,45.9,155400,0.801893,0.794,410
Bingham County,05000US16011,45261,0.333,6008,0.809,0.041,128.12,33,143500,0.74096,0.56,40
Fayette County,05000US54019,45192,0.356,8306,0.83,0.085,283.98,43.4,81300,0.777361,0.579,180
Union County,05000US42119,45178,0.282,3991,0.95,0.043,78.7,39.1,164900,0.709605,0.428,1128
Logan County,05000US40083,45171,0.314,5382,0.8,0.037,117.95,37.8,151100,0.787665,0.554,370
McDowell County,05000US37111,45013,0.309,8814,0.8,0.055,149.13,43.1,104500,0.705477,0.703,231
Thomas County,05000US13275,44977,0.34,9377,0.848,0.071,327.41,39.6,126500,0.60571,0.46,2291
Shelby County,05000US21211,44967,0.33,5600,0.92,0.041,137.31,38.5,176800,0.683992,0.47,None
Nelson County,05000US21179,44875,0.324,6185,0.92,0.051,98.11,38,139000,0.763518,0.569,None
Phelps County,05000US29161,44833,0.27,8620,0.845,0.053,334.51,34.5,117700,0.603575,0.462,2666
Sweetwater County,05000US56037,44812,0.317,4868,0.782,0.046,350.16,33.8,190700,0.725458,0.109,533
Calaveras County,05000US06009,44787,0.235,5641,0.938,0.065,255.66,51.2,259000,0.770225,0.754,None
Callaway County,05000US29027,44693,0.343,5354,0.898,0.047,294.2,37.8,124900,0.720502,0.62,950
Pittsburg County,05000US40121,44643,0.324,7450,0.83,0.055,203.14,40.8,96700,0.718092,0.519,186
Stephens County,05000US40137,44631,0.34,6798,0.885,0.057,232.14,40.2,100400,0.707993,0.433,196
Burnet County,05000US48053,44584,0.3,6346,0.932,0.037,211.94,43.9,163800,0.743849,0.557,None
Jefferson County,05000US42065,44575,0.315,6364,0.918,0.059,137.52,43.8,94200,0.748475,0.615,15
Bryan County,05000US40013,44529,0.325,7551,0.842,0.044,389.7,37.5,96100,0.645764,0.613,915
Vance County,05000US37181,44508,0.382,11177,0.78,0.086,601.26,40.5,96700,0.598751,0.541,807
Shelby County,05000US18145,44404,0.331,5446,0.938,0.044,332.46,41.5,124800,0.721821,0.52,None
Dunn County,05000US55033,44348,0.323,5768,0.926,0.046,139.22,34.5,154500,0.689085,0.593,1950
Mississippi County,05000US05093,44199,0.398,11057,0.856,0.093,867.64,35.9,80700,0.567627,0.363,381
Camden County,05000US29029,44152,0.285,7943,0.944,0.065,208.75,50.1,171700,0.776313,0.742,17
St. Bernard Parish,05000US22087,44091,0.355,8784,0.85,0.066,191.27,33.2,133400,0.670581,0.043,828
Brown County,05000US39015,44059,0.337,7179,0.905,0.062,41,41.1,116500,0.75022,0.766,78
None,None,43919,None,23902,None,None,None,40.4,109000,0.637165,None,46
St. John the Baptist Parish,05000US22095,43888,0.358,7851,0.78,0.073,139.53,36.3,151000,0.757534,0.134,None
Chilton County,05000US01021,43817,0.359,8779,0.86,0.057,345.84,38.7,99100,0.760274,0.867,None
Greene County,05000US05055,43745,0.312,7621,0.91,0.053,313.87,38.2,105300,0.664142,0.415,25
Stevens County,05000US53065,43744,0.306,7133,0.854,0.088,98.31,46.4,174800,0.758858,0.792,None
Habersham County,05000US13137,43724,0.317,7471,0.83,0.056,158.9,39.5,130600,0.742865,0.588,1825
Douglas County,05000US55031,43705,0.322,6577,0.906,0.051,214.85,41,135600,0.675747,0.388,576
Holmes County,05000US39075,43702,0.312,5504,0.914,0.034,20.15,30.6,170500,0.7604,0.93,None
Siskiyou County,05000US06093,43668,0.232,9524,0.897,0.094,269.19,47.9,173100,0.636545,0.658,275
Miller County,05000US05091,43666,0.359,8749,0.795,0.052,775.2,37.6,99600,0.64865,0.4,None
Suwannee County,05000US12121,43653,0.333,9536,0.68,0.055,415.91,41.9,88700,0.695984,0.832,88
Jackson County,05000US18071,43637,0.369,6317,0.952,0.04,244.25,38.3,115100,0.738512,0.437,None
Windham County,05000US50025,43609,0.234,5906,0.809,0.037,194.28,46.2,209500,0.677292,0.682,450
Branch County,05000US26023,43603,0.318,7368,0.822,0.049,226.44,40.8,95200,0.768147,0.627,24
Madison County,05000US39097,43537,0.296,4061,0.804,0.04,76.17,40.2,150900,0.700182,0.485,23
Polk County,05000US55095,43483,0.303,4250,0.939,0.049,236.01,44.5,156000,0.777491,0.855,None
Tazewell County,05000US51185,43367,0.303,7466,0.76,0.075,163.73,43.7,94400,0.750668,0.519,889
Cerro Gordo County,05000US19033,43303,0.332,5422,0.906,0.039,105.76,44.3,115900,0.699273,0.206,1007
Barren County,05000US21009,43287,0.31,9066,0.843,0.053,120.62,40.2,108300,0.668496,0.633,32
Mecosta County,05000US26107,43259,0.35,9084,0.79,0.059,551.2,35.8,111300,0.730616,0.667,3817
Ohio County,05000US54069,43257,0.314,6626,0.95,0.056,611.48,43.2,110000,0.672445,0.231,1553
None,None,43210,None,22189,None,None,None,36.9,95200,0.735533,None,531
Wood County,05000US48499,43198,0.301,5556,0.966,0.053,150.38,47.8,113800,0.802199,0.742,85
Nye County,05000US32023,43198,0.315,7346,0.69,0.087,366.43,51.2,109100,0.690449,0.353,None
Highland County,05000US39071,43109,0.321,8822,0.88,0.063,98.93,40.2,102300,0.703457,0.73,409
Sullivan County,05000US33019,43051,0.288,3812,0.868,0.029,193.63,45.8,171800,0.744822,0.642,234
Coffee County,05000US13069,43042,0.348,9618,0.8,0.066,413.28,35.6,84400,0.659674,0.666,342
Muscatine County,05000US19139,42949,0.342,4802,0.854,0.038,428.03,38,126600,0.739414,0.256,None
Butler County,05000US29023,42887,0.351,9053,0.865,0.062,516.24,40.2,97200,0.639504,0.522,1126
Shenandoah County,05000US51171,42857,0.266,4514,0.91,0.043,144.77,44.8,200100,0.707758,0.666,None
Kittitas County,05000US53037,42785,0.289,8402,0.817,0.061,115.69,33.7,246300,0.554708,0.401,3180
McKean County,05000US42083,42609,0.319,6705,0.901,0.059,283.3,42.5,76000,0.742569,0.635,303
Kandiyohi County,05000US27067,42510,0.291,4732,0.787,0.038,163.89,39.6,164300,0.726056,0.445,1038
DeKalb County,05000US18033,42489,0.328,5387,0.908,0.041,123.24,38.9,113800,0.764811,0.423,None
Crawford County,05000US39033,42485,0.32,6566,0.906,0.058,143.81,42.9,85200,0.698363,0.353,None
Fulton County,05000US39051,42466,0.367,4688,0.749,0.049,92.51,40,131100,0.779557,0.562,None
Lawrence County,05000US47099,42406,0.34,8136,0.93,0.068,494.03,39.9,98700,0.74941,0.759,20
Danville city,05000US51590,42360,0.341,9135,0.73,0.073,370.19,41.5,90800,0.539591,0.045,1361
Dubois County,05000US18037,42345,0.295,3545,0.948,0.034,334.34,40.9,140700,0.767519,0.492,None
Pettis County,05000US29159,42193,0.365,7000,0.948,0.053,327.75,37.5,104800,0.668958,0.378,989
Tioga County,05000US42117,42031,0.303,5509,0.88,0.063,115.81,43.2,129900,0.744492,0.901,689
Orleans County,05000US36073,41938,0.285,6089,0.846,0.065,145.12,42.6,92000,0.755393,0.609,None
Clinton County,05000US39027,41854,0.343,6169,0.885,0.061,76.44,39.4,121700,0.641475,0.546,335
Susquehanna County,05000US42115,41832,0.304,5320,0.946,0.054,115.46,46.9,154100,0.768367,0.84,63
Sanilac County,05000US26151,41761,0.313,6476,0.839,0.063,241,44.6,98500,0.790889,0.902,None
Gratiot County,05000US26057,41676,0.336,6807,0.835,0.054,178.62,39.2,89000,0.736091,0.602,299
Davie County,05000US37059,41568,0.291,5735,0.85,0.05,166.74,44.3,169300,0.773488,0.703,None
Preble County,05000US39135,41561,0.293,5536,0.925,0.048,88.7,42.2,116600,0.764768,0.692,None
Jim Wells County,05000US48249,41486,0.285,8471,0.826,0.079,616.23,34.2,73300,0.698385,0.401,None
None,None,41468,None,19121,None,None,None,40,109600,0.722313,None,1232
Delaware County,05000US40041,41433,0.334,8086,0.82,0.048,145.92,46.2,110500,0.755242,0.811,92
Dallas County,05000US01047,41426,0.408,14027,0.901,0.096,774.11,38.9,81000,0.582955,0.456,480
Bonner County,05000US16017,41389,0.247,6092,0.862,0.059,122.41,47.5,212100,0.729967,0.724,None
Shawano County,05000US55115,41384,0.338,4594,0.903,0.049,73.62,44.7,132500,0.758737,0.744,None
Wharton County,05000US48481,41377,0.319,7228,0.95,0.044,412.46,37.5,107000,0.676814,0.499,741
Franklin County,05000US47051,41348,0.309,6397,0.9,0.053,318.01,41.9,110700,0.736984,0.696,429
Sequoyah County,05000US40135,41344,0.325,10157,0.848,0.061,264.37,40,90900,0.711644,0.666,97
None,None,41327,None,18400,None,None,None,39.8,112800,0.748727,None,94
Okanogan County,05000US53047,41299,0.28,8637,0.841,0.069,189.42,43,165300,0.670257,0.8,None
Polk County,05000US13233,41263,0.345,8229,0.81,0.065,521.26,37.4,98000,0.671577,0.514,None
Avoyelles Parish,05000US22009,41252,0.37,8671,0.72,0.074,689.35,38.1,93000,0.692262,0.638,None
Wyoming County,05000US36121,41239,0.256,4312,0.896,0.057,108.37,41.4,104200,0.756401,0.641,None
Wayne County,05000US54099,41237,0.377,8566,0.81,0.07,215.49,42.7,85000,0.764638,0.652,None
Jackson County,05000US37099,41227,0.314,8646,0.84,0.061,218.89,37.1,172800,0.651421,0.731,3280
Manassas city,05000US51683,41149,0.287,3557,0.78,0.041,322.07,33.4,293500,0.621641,0,None
Ravalli County,05000US30081,41130,0.233,7173,0.905,0.052,184.32,48.1,238100,0.72266,0.846,19
Marinette County,05000US55075,41090,0.353,5254,0.925,0.059,51.24,47.5,114000,0.75049,0.618,14
Baxter County,05000US05005,40992,0.323,5600,0.864,0.057,123.22,51.8,123100,0.753447,0.658,605
Ottawa County,05000US39123,40981,0.306,4464,0.927,0.066,82.18,47.8,144200,0.781581,0.494,None
Tallapoosa County,05000US01123,40958,0.369,9431,0.865,0.061,478.29,43,105200,0.708226,0.742,318
Mayes County,05000US40097,40923,0.347,8454,0.815,0.042,287.86,39.7,106200,0.743311,0.774,393
Mercer County,05000US39107,40886,0.279,3347,0.975,0.033,70.1,40,134800,0.759575,0.614,157
Pierce County,05000US55093,40881,0.303,4572,0.94,0.039,143.48,36,193000,0.731342,0.536,1480
Montrose County,05000US08085,40866,0.197,7278,0.787,0.051,172.11,44.6,193300,0.696087,0.45,None
Marshall County,05000US19127,40735,0.347,4267,0.888,0.05,407.08,38.7,104600,0.718826,0.339,318
Tift County,05000US13277,40691,0.34,10638,0.83,0.062,560.25,35.2,118300,0.576292,0.408,639
Fremont County,05000US56013,40683,0.283,5585,0.711,0.054,161.7,38.4,189600,0.707039,0.514,324
Warren County,05000US42123,40649,0.336,5042,0.894,0.048,223.41,46.4,90900,0.766268,0.55,None
Erath County,05000US48143,40641,0.282,9500,0.554,0.039,139.24,30.2,127100,0.609354,0.463,1990
Webster Parish,05000US22119,40335,0.358,9693,0.83,0.087,380.88,40.7,80800,0.70372,0.53,2850
Union County,05000US05139,40334,0.394,8220,0.825,0.064,576.51,39.5,77800,0.714765,0.545,683
Upshur County,05000US48459,40295,0.296,5367,0.955,0.053,303.58,40.6,96500,0.783947,0.793,None
Howell County,05000US29091,40265,0.315,8980,0.941,0.064,256.03,40.5,103500,0.695448,0.722,351
Snyder County,05000US42109,40246,0.325,4230,0.867,0.045,225,39.5,152500,0.729626,0.668,545
Des Moines County,05000US19057,40114,0.313,6574,0.797,0.046,462.06,42.2,98000,0.734078,0.267,669
Douglas County,05000US53017,40101,0.287,5330,0.802,0.063,94.97,37.1,214900,0.710691,0.266,None
Warren County,05000US47177,40099,0.314,8158,0.91,0.058,373.47,39.9,101800,0.692184,0.614,134
None,None,40090,None,19726,None,None,None,38.7,90500,0.767654,None,98
None,None,40083,None,21828,None,None,None,40,89900,0.749729,None,68
Wise County,05000US51195,40074,0.308,7865,0.86,0.083,203.75,40,86000,0.686174,0.567,930
Campbell County,05000US47013,40008,0.325,8821,0.88,0.081,326.08,43.5,89000,0.691611,0.55,143
Nez Perce County,05000US16069,39995,0.309,5266,0.821,0.037,155.05,41.2,169500,0.692131,0.192,837
Pike County,05000US28113,39939,0.372,12290,0.744,0.074,254.81,36.9,87600,0.681049,0.594,515
Rio Arriba County,05000US35039,39924,0.245,9275,0.694,0.08,539.78,39.8,159100,0.762797,0.498,217
Pasquotank County,05000US37139,39909,0.354,6521,0.84,0.074,355.1,37.8,156400,0.596299,0.413,993
Caldwell County,05000US48055,39848,0.264,7014,0.92,0.043,293.38,35.6,119400,0.662034,0.423,None
None,None,39755,None,22387,None,None,None,41.3,103400,0.631291,None,349
Knox County,05000US23013,39717,0.231,4577,0.828,0.041,57.19,47.5,198100,0.760602,0.679,None
Levy County,05000US12075,39707,0.322,8652,0.82,0.057,275.16,46.6,86700,0.751496,0.92,None
Cheatham County,05000US47021,39575,0.338,5061,0.9,0.049,308.14,40.2,163700,0.790965,0.83,15
Clinton County,05000US42035,39536,0.324,6436,0.928,0.067,127.75,37.9,119500,0.706594,0.457,1195
Franklin County,05000US17055,39503,0.302,7440,0.8,0.082,312.42,41.9,68300,0.72466,0.486,13
Benton County,05000US27009,39457,0.293,5220,0.928,0.044,148.07,35.8,158400,0.690576,0.4,None
Okeechobee County,05000US12093,39420,0.31,9105,0.66,0.062,420.6,40.2,90800,0.708483,0.365,None
Harrison County,05000US18061,39370,0.36,5139,0.925,0.045,91.71,42.5,133400,0.809832,0.858,None
Murray County,05000US13213,39358,0.325,7315,0.89,0.074,218.3,37.4,93700,0.657437,0.701,None
Okmulgee County,05000US40111,39322,0.38,7656,0.858,0.064,208.19,39.1,80600,0.705359,0.486,904
None,None,39283,None,18300,None,None,None,39.5,116900,0.722514,None,122
Crawford County,05000US20037,39281,0.33,8176,0.861,0.051,319.95,32.5,85100,0.614768,0.349,1722
Natchitoches Parish,05000US22069,39258,0.347,11401,0.8,0.078,564.4,33.6,105400,0.553602,0.501,1681
Mower County,05000US27099,39248,0.308,5403,0.771,0.032,220.95,39.5,114100,0.72765,0.359,788
Person County,05000US37145,39196,0.327,7127,0.833,0.067,258.69,42.8,116000,0.709965,0.755,448
Champaign County,05000US39021,39175,0.37,4279,0.898,0.044,103.66,41.6,124400,0.73117,0.708,162
